,estimate,std_err,p_value
const,0.3281717249642171,1.228076850568249,0.7892966253817684
ERVol12Q,0.24456639637856445,0.5592276181880933,0.6618728428274963
Hedge,-1.9680170555226047e-16,4.709344118490806e-16,0.6760230041556763
DER,-0.008211382346687647,0.0038727307071491444,0.033980069736018935
lnTA,-0.021717156115053465,0.08276388112100522,0.7930138764168679
CR,0.036095095430448934,0.025778781618720065,0.16145755381202498
